apc,statusIndicator,effectiveDate,paymentRate,nationalCoinsurance,minimumCoinsurance
09044,K,20240101,000224.03,00044.81,00044.81
09045,K,20240101,000542.92,00108.59,00108.59
09046,K,20240101,000001.10,00000.22,00000.22
09047,K,20240101,000007.88,00001.58,00001.58
09048,G,20240101,000063.92,00012.79,00012.79
09049,G,20240101,000001.25,00000.00,00000.00
09050,G,20240101,000074.35,00014.87,00014.87
09051,G,20240101,000049.97,00010.00,00010.00
09053,G,20240101,000446.88,00000.00,00000.00
09054,G,20240101,000229.76,00045.96,00045.96
09055,G,20240101,000873.44,00000.00,00000.00
09057,G,20240101,000183.62,00036.73,00036.73
09058,K,20240101,001311.75,00262.35,00262.35
09059,K,20240101,000001.83,00000.37,00000.37
09065,K,20240101,000001.21,00000.25,00000.25
09067,K,20240101,000290.44,00058.09,00058.09
09068,K,20240101,000000.01,00000.00,00000.00
09070,K,20240101,002907.93,00581.59,00581.59
09071,K,20240101,000003.27,00000.66,00000.66
09073,K,20240101,001886.98,00377.40,00377.40
09074,K,20240101,000013.82,00002.77,00002.77
09075,K,20240101,000001.43,00000.29,00000.29
09077,K,20240101,000001.71,00000.35,00000.35
09078,K,20240101,000001.74,00000.35,00000.35
09079,K,20240101,000005.78,00001.16,00001.16
09080,K,20240101,000500.46,00100.10,00100.10
09088,K,20240101,000015.74,00003.15,00003.15
09094,K,20240101,000167.36,00033.48,00033.48
09095,K,20240101,000001.02,00000.21,00000.21
09096,K,20240101,000000.73,00000.15,00000.15
09097,K,20240101,000007.25,00001.46,00001.46
09099,K,20240101,000528.38,00105.68,00105.68
09100,K,20240101,000003.09,00000.62,00000.62
09101,K,20240101,000000.01,00000.00,00000.00
09102,K,20240101,000021.20,00004.24,00004.24
09103,K,20240101,000053.00,00010.60,00010.60
09104,K,20240101,000921.17,00184.24,00184.24
09105,K,20240101,000019.96,00004.00,00004.00
09106,G,20240101,000000.51,00000.00,00000.00
09107,G,20240101,000001.88,00000.00,00000.00
09108,K,20240101,002011.27,00402.26,00402.26
09109,G,20240101,000065.75,00013.16,00013.16
09110,G,20240101,000136.31,00027.27,00027.27
09111,G,20240101,000030.90,00006.18,00006.18
09112,G,20240101,000036.23,00007.25,00007.25
09113,G,20240101,000377.11,00075.43,00075.43
09114,G,20240101,000031.34,00006.27,00006.27
09115,G,20240101,000060.22,00012.05,00012.05
09116,G,20240101,000000.71,00000.00,00000.00
09117,G,20240101,000273.26,00054.66,00054.66
09118,G,20240101,000208.80,00041.76,00041.76
09119,G,20240101,000096.19,00019.24,00019.24
09120,K,20240101,000008.36,00001.68,00001.68
09122,K,20240101,000401.75,00080.35,00080.35
09123,K,20240101,000004.98,00001.00,00001.00
09125,K,20240101,000012.15,00002.43,00002.43
09126,K,20240101,000024.60,00004.92,00004.92
09127,K,20240101,000009.66,00001.94,00001.94
09128,K,20240101,000002.29,00000.46,00000.46
09129,K,20240101,000349.14,00069.83,00069.83
09130,K,20240101,000072.96,00014.60,00014.60
09131,K,20240101,000038.34,00007.67,00007.67
09132,K,20240101,000002.28,00000.46,00000.46
09133,K,20240101,000277.74,00055.55,00055.55
09134,K,20240101,000170.90,00034.18,00034.18
09135,K,20240101,002049.23,00409.85,00409.85
09136,G,20240101,000362.05,00072.42,00072.42
09139,K,20240101,000328.55,00065.71,00065.71
09140,K,20240101,000255.14,00051.03,00051.03
09142,G,20240101,000062.42,00012.49,00012.49
09143,K,20240101,000000.05,00000.02,00000.02
09144,K,20240101,000065.70,00013.15,00013.15
09145,K,20240101,000012.20,00002.44,00002.44
09146,K,20240101,000001.76,00000.36,00000.36
09149,G,20240101,000067.08,00013.42,00013.42
09150,G,20240101,000629.70,00125.95,00125.95
09151,G,20240101,000033.06,00006.62,00006.62
09152,K,20240101,000016.23,00003.25,00003.25
09153,K,20240101,000023.13,00004.63,00004.63
09154,G,20240101,000033.18,00006.64,00006.64
09155,G,20240101,000021.79,00004.36,00004.36
09156,K,20240101,000007.08,00001.42,00001.42
09157,G,20240101,000001.35,00000.27,00000.27
09158,G,20240101,000153.52,00030.71,00030.71
09159,G,20240101,000069.77,00013.96,00013.96
09160,K,20240101,000000.05,00000.02,00000.02
09161,K,20240101,000001.21,00000.25,00000.25
09162,K,20240101,000005.69,00001.14,00001.14
09163,K,20240101,000005.09,00001.02,00001.02
09164,K,20240101,000000.06,00000.02,00000.02
09165,K,20240101,000002.12,00000.43,00000.43
09166,K,20240101,000000.17,00000.04,00000.04
09167,K,20240101,000013.74,00002.75,00002.75
09168,K,20240101,000002.10,00000.42,00000.42
09169,K,20240101,000000.40,00000.08,00000.08
09170,K,20240101,000000.29,00000.06,00000.06
09171,K,20240101,000004.93,00000.99,00000.99
09173,K,20240101,000096.46,00019.30,00019.30
09174,K,20240101,000006.27,00001.26,00001.26
09178,K,20240101,000002.08,00000.42,00000.42
09179,K,20240101,000003.05,00000.62,00000.62
09180,K,20240101,000100.17,00020.04,00020.04
09181,K,20240101,000011.64,00002.33,00002.33
09182,K,20240101,000227.34,00045.47,00045.47
09183,K,20240101,000003.58,00000.72,00000.72
09186,K,20240101,000080.19,00016.04,00016.04
09187,K,20240101,000433.52,00086.71,00086.71
09188,K,20240101,001113.51,00222.71,00222.71
09189,K,20240101,000074.46,00014.90,00014.90
09193,K,20240101,000000.30,00000.06,00000.06
09194,K,20240101,484623.49,96924.70,96924.70
09195,K,20240101,000150.78,00030.16,00030.16
09196,K,20240101,000008.56,00001.72,00001.72
09197,K,20240101,000001.97,00000.40,00000.40
09198,K,20240101,000131.38,00026.28,00026.28
09199,K,20240101,000745.65,00149.14,00149.14
09200,G,20240101,000006.06,00001.22,00001.22
09201,K,20240101,000250.49,00050.10,00050.10
09203,G,20240101,000003.87,00000.78,00000.78
09204,G,20240101,000168.26,00033.66,00033.66
09205,G,20240101,000195.94,00039.19,00039.19
09206,G,20240101,000031.80,00006.36,00006.36
09207,K,20240101,000002.29,00000.46,00000.46
09208,K,20240101,000217.60,00043.52,00043.52
09209,K,20240101,000037.44,00007.49,00007.49
09211,K,20240101,000007.07,00001.42,00001.42
09212,K,20240101,000005.32,00001.07,00001.07
09213,K,20240101,000003.22,00000.65,00000.65
09214,K,20240101,000073.81,00014.77,00014.77
09215,K,20240101,000072.28,00014.46,00014.46
09216,K,20240101,000004.31,00000.87,00000.87
09217,K,20240101,000166.69,00033.34,00033.34
09218,K,20240101,000000.04,00000.01,00000.01
09219,K,20240101,000340.44,00068.09,00068.09
09220,K,20240101,000002.65,00000.54,00000.54
09221,K,20240101,000006.25,00001.25,00001.25
09222,K,20240101,000006.49,00001.30,00001.30
09223,K,20240101,000146.92,00029.39,00029.39
09224,K,20240101,000463.04,00092.61,00092.61
09225,K,20240101,000341.40,00068.28,00068.28
09226,K,20240101,000000.05,00000.02,00000.02
09230,K,20240101,000042.70,00008.54,00008.54
09233,K,20240101,000197.37,00039.48,00039.48
09234,K,20240101,000122.56,00024.52,00024.52
09235,K,20240101,000149.72,00029.95,00029.95
09236,K,20240101,000225.26,00045.06,00045.06
09237,K,20240101,000051.16,00010.24,00010.24
09238,K,20240101,000000.09,00000.02,00000.02
09239,K,20240101,001886.98,00377.40,00377.40
09240,K,20240101,000127.57,00025.52,00025.52
09241,G,20240101,000107.66,00021.54,00021.54
09243,K,20240101,000011.42,00002.29,00002.29
09244,K,20240101,000003.69,00000.74,00000.74
09245,K,20240101,000095.75,00019.16,00019.16
09246,G,20240101,000005.84,00001.17,00001.17
09247,G,20240101,000009.54,00000.00,00000.00
09249,G,20240101,000012.84,00002.57,00002.57
09250,G,20240101,000052.27,00010.46,00010.46
09251,K,20240101,000060.73,00012.15,00012.15
09252,K,20240101,000429.05,00085.82,00085.82
09253,K,20240101,000010.40,00002.08,00002.08
09254,G,20240101,000614.78,00000.00,00000.00
09255,K,20240101,000014.34,00002.87,00002.87
09256,K,20240101,000205.69,00041.14,00041.14
09257,K,20240101,000051.22,00010.25,00010.25
09258,K,20240101,000007.15,00001.44,00001.44
09259,K,20240101,000298.18,00059.64,00059.64
09260,K,20240101,000063.96,00012.80,00012.80
09261,K,20240101,000151.46,00030.30,00030.30
09262,G,20240101,000146.57,00029.32,00029.32
09263,K,20240101,000532.25,00106.45,00106.45
09264,K,20240101,000006.19,00001.24,00001.24
09266,G,20240101,000025.38,00005.08,00005.08
09267,G,20240101,000010.04,00002.01,00002.01
09268,K,20240101,004090.09,00818.02,00818.02
09269,K,20240101,000064.41,00012.89,00012.89
09270,K,20240101,000057.01,00011.41,00011.41
09271,K,20240101,000366.40,00073.28,00073.28
09272,K,20240101,000024.22,00004.85,00004.85
09273,K,20240101,053472.87,10694.58,10694.58
09274,K,20240101,002076.46,00415.30,00415.30
09275,K,20240101,003477.54,00695.51,00695.51
09276,K,20240101,000209.34,00041.87,00041.87
09277,G,20240101,000004.73,00000.95,00000.95
09278,K,20240101,000005.19,00001.04,00001.04
09279,K,20240101,000000.74,00000.15,00000.15
09280,K,20240101,000029.33,00005.87,00005.87
09281,K,20240101,003307.05,00661.41,00661.41
09282,K,20240101,000000.07,00000.02,00000.02
09283,K,20240101,000001.71,00000.35,00000.35
09284,K,20240101,000168.56,00033.72,00033.72
09285,K,20240101,000005.63,00001.13,00001.13
09286,K,20240101,000003.79,00000.76,00000.76
09287,K,20240101,000222.11,00044.43,00044.43
09288,K,20240101,000002.52,00000.51,00000.51
09289,K,20240101,000427.27,00085.46,00085.46
09290,K,20240101,000000.02,00000.01,00000.01
09291,K,20240101,000002.18,00000.44,00000.44
09292,K,20240101,000002.19,00000.44,00000.44
09294,K,20240101,000045.18,00009.04,00009.04
09295,K,20240101,000046.90,00009.38,00009.38
09296,K,20240101,000007.81,00001.57,00001.57
09297,K,20240101,000003.96,00000.80,00000.80
09299,K,20240101,000002.35,00000.47,00000.47
09300,K,20240101,000039.09,00007.82,00007.82
09301,K,20240101,000001.66,00000.34,00000.34
09302,K,20240101,000227.94,00045.59,00045.59
09304,K,20240101,000026.92,00005.39,00005.39
09305,K,20240101,000023.39,00004.68,00004.68
09306,K,20240101,000142.22,00028.45,00028.45
09309,K,20240101,000324.48,00064.90,00064.90
09310,K,20240101,000390.16,00078.04,00078.04
09311,K,20240101,000003.60,00000.73,00000.73
09312,K,20240101,000221.67,00044.34,00044.34
09313,K,20240101,000015.03,00003.01,00003.01
09314,K,20240101,000066.00,00013.20,00013.20
09318,K,20240101,000008.85,00001.77,00001.77
09319,K,20240101,000169.57,00033.92,00033.92
09320,K,20240101,000226.80,00045.36,00045.36
09321,K,20240101,000005.19,00001.04,00001.04
09325,K,20240101,000001.13,00000.23,00000.23
09327,K,20240101,000010.35,00002.07,00002.07
09328,K,20240101,000529.06,00105.82,00105.82
09329,K,20240101,000027.85,00005.58,00005.58
09330,K,20240101,000024.34,00004.87,00004.87
09331,K,20240101,000121.23,00024.25,00024.25
09332,K,20240101,000000.72,00000.15,00000.15
09333,K,20240101,000072.22,00014.45,00014.45
09334,K,20240101,000001.06,00000.22,00000.22
09336,K,20240101,000037.63,00007.53,00007.53
09337,K,20240101,000011.83,00002.37,00002.37
09338,K,20240101,000010.34,00002.07,00002.07
09339,K,20240101,000338.06,00067.62,00067.62
09340,K,20240101,000319.25,00063.85,00063.85
09341,K,20240101,000040.04,00008.01,00008.01
09343,K,20240101,000112.10,00022.42,00022.42
09345,K,20240101,000346.76,00069.36,00069.36
09346,K,20240101,000011.35,00002.27,00002.27
09347,K,20240101,000039.21,00007.85,00007.85
09348,K,20240101,000023.74,00004.75,00004.75
09349,K,20240101,000020.18,00004.04,00004.04
09350,K,20240101,000019.62,00003.93,00003.93
09351,K,20240101,000206.23,00041.25,00041.25
09353,K,20240101,000026.38,00005.28,00005.28
09354,K,20240101,000002.06,00000.42,00000.42
09355,K,20240101,000328.00,00065.60,00065.60
09356,K,20240101,000166.19,00033.24,00033.24
09357,K,20240101,000017.43,00003.49,00003.49
09358,G,20240101,000048.58,00009.72,00009.72
09359,K,20240101,000126.86,00025.38,00025.38
09360,K,20240101,000005.18,00001.04,00001.04
09361,K,20240101,000015.18,00003.04,00003.04
09362,K,20240101,000002.46,00000.50,00000.50
09363,K,20240101,000000.25,00000.05,00000.05
09364,K,20240101,000035.06,00007.02,00007.02
09365,K,20240101,000000.47,00000.10,00000.10
09366,K,20240101,000006.67,00001.34,00001.34
09367,K,20240101,000022.30,00004.47,00004.47
09368,K,20240101,000015.68,00003.14,00003.14
09369,K,20240101,000000.02,00000.01,00000.01
09372,K,20240101,000013.97,00002.80,00002.80
09374,K,20240101,000294.37,00058.88,00058.88
09375,K,20240101,000016.08,00003.22,00003.22
09376,K,20240101,000033.26,00006.66,00006.66
09377,K,20240101,000074.64,00014.93,00014.93
09378,K,20240101,000049.31,00009.87,00009.87
09381,K,20240101,000026.47,00005.30,00005.30
09382,K,20240101,000041.65,00008.34,00008.34
09384,K,20240101,000046.78,00009.36,00009.36
09385,K,20240101,000013.29,00002.66,00002.66
09386,K,20240101,000058.78,00011.76,00011.76
09387,K,20240101,000040.28,00008.06,00008.06
09388,K,20240101,000020.06,00004.02,00004.02
09389,K,20240101,000196.82,00039.37,00039.37
09390,K,20240101,000067.91,00013.59,00013.59
09391,K,20240101,449440.00,89888.00,89888.00
09392,K,20240101,000491.41,00098.29,00098.29
09394,G,20240101,000473.51,00094.71,00094.71
09395,G,20240101,000002.02,00000.41,00000.41
09396,K,20240101,002873.33,00574.67,00574.67
09398,S,20240101,000041.52,00000.00,00000.00
09399,S,20240101,000036.85,00000.00,00000.00
09400,K,20240101,000000.18,00000.04,00000.04
09401,K,20240101,002394.00,00478.80,00478.80
09402,K,20240101,000002.72,00000.55,00000.55
09403,K,20240101,000001.15,00000.24,00000.24
09404,K,20240101,000001.29,00000.26,00000.26
09405,K,20240101,000000.18,00000.04,00000.04
09406,G,20240101,000088.98,00017.80,00017.80
09407,G,20240101,000319.50,00063.90,00063.90
09408,G,20240101,000579.54,00115.91,00115.91
09409,G,20240101,000806.14,00000.00,00000.00
09410,G,20240101,000789.30,00000.00,00000.00
09411,G,20240101,000043.48,00008.70,00008.70
09412,G,20240101,000166.22,00033.25,00033.25
09413,G,20240101,473458.43,94691.69,94691.69
09414,G,20240101,000022.29,00004.46,00004.46
09415,G,20240101,000005.20,00001.04,00001.04
09416,G,20240101,000179.14,00035.83,00035.83
09417,G,20240101,000503.50,00100.70,00100.70
09418,G,20240101,000045.93,00009.19,00009.19
09419,K,20240101,000133.64,00026.73,00026.73
09420,K,20240101,000001.70,00000.34,00000.34
09421,K,20240101,000005.78,00001.16,00001.16
09422,G,20240101,483453.66,96690.74,96690.74
09426,K,20240101,000002.17,00000.44,00000.44
09427,G,20240101,000040.69,00008.14,00008.14
09428,K,20240101,000033.91,00006.79,00006.79
09429,K,20240101,000030.66,00006.14,00006.14
09430,G,20240101,000580.35,00000.00,00000.00
09431,G,20240101,000230.82,00046.17,00046.17
09432,G,20240101,000019.99,00004.00,00004.00
09433,G,20240101,000075.63,00015.13,00015.13
09434,G,20240101,000016.60,00003.32,00003.32
09436,K,20240101,000074.95,00014.99,00014.99
09437,G,20240101,000049.71,00009.95,00009.95
09438,K,20240101,000005.98,00001.20,00001.20
09439,G,20240101,000081.43,00016.29,00016.29
09440,G,20240101,000000.73,00000.00,00000.00
09441,K,20240101,000001.12,00000.23,00000.23
09442,G,20240101,000066.23,00013.25,00013.25
09443,G,20240101,000995.31,00000.00,00000.00
09444,G,20240101,000017.74,00003.55,00003.55
09445,K,20240101,000033.70,00006.74,00006.74
09446,G,20240101,000203.83,00040.77,00040.77
09447,G,20240101,000000.53,00000.11,00000.11
09448,K,20240101,000407.83,00081.57,00081.57
09449,K,20240101,000145.31,00029.07,00029.07
09450,K,20240101,000490.95,00098.19,00098.19
09451,K,20240101,000001.68,00000.34,00000.34
09452,K,20240101,000007.48,00001.50,00001.50
09453,K,20240101,000030.43,00006.09,00006.09
09454,K,20240101,000455.82,00091.17,00091.17
09455,K,20240101,000148.96,00029.80,00029.80
09456,K,20240101,000000.94,00000.19,00000.19
09460,K,20240101,000018.24,00003.65,00003.65
09463,K,20240101,000001.74,00000.35,00000.35
09466,K,20240101,000170.56,00034.12,00034.12
09467,K,20240101,000037.13,00007.43,00007.43
09468,K,20240101,000004.40,00000.89,00000.89
09469,K,20240101,000017.13,00003.43,00003.43
09470,K,20240101,000003.11,00000.63,00000.63
09471,K,20240101,000017.30,00003.46,00003.46
09472,K,20240101,000066.30,00013.26,00013.26
09473,K,20240101,000030.17,00006.04,00006.04
09474,K,20240101,000062.49,00012.50,00012.50
09475,K,20240101,000005.74,00001.15,00001.15
09476,K,20240101,000062.13,00012.43,00012.43
09477,K,20240101,000007.22,00001.45,00001.45
09478,K,20240101,000535.93,00107.19,00107.19
09479,K,20240101,000030.02,00006.01,00006.01
09480,K,20240101,000338.41,00067.69,00067.69
09481,K,20240101,000010.30,00002.07,00002.07
09482,K,20240101,000020.67,00004.14,00004.14
09483,K,20240101,000082.62,00016.53,00016.53
09487,K,20240101,000012.62,00002.53,00002.53
09488,K,20240101,000047.24,00009.45,00009.45
09489,K,20240101,001169.80,00233.96,00233.96
09490,K,20240101,000039.84,00007.97,00007.97
09491,K,20240101,000090.89,00018.18,00018.18
09492,K,20240101,000079.74,00015.95,00015.95
09493,K,20240101,000021.39,00004.28,00004.28
09494,K,20240101,000060.55,00012.11,00012.11
09495,K,20240101,000221.84,00044.37,00044.37
09496,G,20240101,000036.57,00007.32,00007.32
09498,G,20240101,497024.65,99404.93,99404.93
09499,K,20240101,000357.98,00071.60,00071.60
09500,R,20240101,000133.36,00026.68,00026.68
09501,R,20240101,000472.33,00094.47,00094.47
09502,R,20240101,000559.94,00111.99,00111.99
09503,R,20240101,000058.09,00011.62,00011.62
09504,R,20240101,000311.11,00062.23,00062.23
09505,R,20240101,000216.72,00043.35,00043.35
09507,R,20240101,000321.86,00064.38,00064.38
09508,R,20240101,000079.96,00016.00,00016.00
09509,R,20240101,000060.46,00012.10,00012.10
09510,R,20240101,000203.10,00040.62,00040.62
09511,R,20240101,000059.87,00011.98,00011.98
09512,R,20240101,000180.82,00036.17,00036.17
09513,R,20240101,000072.57,00014.52,00014.52
09514,R,20240101,000007.95,00001.59,00001.59
09515,R,20240101,000065.04,00013.01,00013.01
09516,R,20240101,000548.80,00109.76,00109.76
09517,R,20240101,000136.51,00027.31,00027.31
09518,R,20240101,000397.12,00079.43,00079.43
09519,R,20240101,000102.04,00020.41,00020.41
09520,R,20240101,000149.07,00029.82,00029.82
09521,R,20240101,000230.63,00046.13,00046.13
09522,R,20240101,000252.48,00050.50,00050.50
09523,R,20240101,000069.15,00013.83,00013.83
09524,R,20240101,000167.25,00033.45,00033.45
09525,R,20240101,000720.67,00144.14,00144.14
09526,R,20240101,000130.88,00026.18,00026.18
09527,R,20240101,000215.21,00043.05,00043.05
09528,R,20240101,000250.81,00050.17,00050.17
09529,R,20240101,000091.99,00018.40,00018.40
09530,R,20240101,000672.48,00134.50,00134.50
09531,R,20240101,000518.19,00103.64,00103.64
09532,R,20240101,000492.70,00098.54,00098.54
09533,R,20240101,000241.86,00048.38,00048.38
09534,R,20240101,000031.24,00006.25,00006.25
09535,R,20240101,000231.58,00046.32,00046.32
09536,R,20240101,000551.28,00110.26,00110.26
09537,R,20240101,000031.24,00006.25,00006.25
09538,R,20240101,000309.66,00061.94,00061.94
09539,R,20240101,000079.33,00015.87,00015.87
09540,R,20240101,000490.13,00098.03,00098.03
